100%|██████████| 11/11 [00:00<00:00, 36.03it/s]
100%|██████████| 11/11 [00:00<00:00, 34.81it/s]
[2024-01-31 18:18:14,012][root][INFO] - using 1 gpus
the PU data is ['KA04', 'KA15', 'KA16', 'KA22', 'KA30', 'KB23', 'KB24', 'KB27', 'KI14', 'KI17', 'KI21']
the PU data is ['KA04', 'KA15', 'KA16', 'KA22', 'KA30', 'KB23', 'KB24', 'KB27', 'KI14', 'KI17', 'KI21']
--------PU Dataset:(1, 0) TL Task---------
the input kind is fft,the model kind is ResNet18
the opt infor is {'name': 'adamw', 'lr_src': 0.001, 'lr_tar': 0.001, 'lr_scheduler': 'designed', 'weight_decay_src': 0.0001, 'weight_decay_tar': 0.0001}
the data infor is {'data_name': 'PU', 'data_path': 'D:/P_new/PU_dataset', 'TL_list': [0, 1, 2], 'input_kind': 'fft', 'norm_kind': 'mean-std', 'TL_Task': [1, 0]}
[2024-01-31 18:18:16,545][urllib3.connectionpool][WARNING] - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1131)'))': /api/4504800232407040/envelope/
the initial accc is 93.68
layer index: 2 	 total channel: 64 	 remaining channel: 51
layer index: 8 	 total channel: 64 	 remaining channel: 56
layer index: 11 	 total channel: 64 	 remaining channel: 51
layer index: 14 	 total channel: 64 	 remaining channel: 55
layer index: 17 	 total channel: 64 	 remaining channel: 48
layer index: 21 	 total channel: 128 	 remaining channel: 105
layer index: 24 	 total channel: 128 	 remaining channel: 117
layer index: 30 	 total channel: 128 	 remaining channel: 109
layer index: 33 	 total channel: 128 	 remaining channel: 111
layer index: 37 	 total channel: 256 	 remaining channel: 218
layer index: 40 	 total channel: 256 	 remaining channel: 216
layer index: 46 	 total channel: 256 	 remaining channel: 211
layer index: 49 	 total channel: 256 	 remaining channel: 205
layer index: 53 	 total channel: 512 	 remaining channel: 430
layer index: 56 	 total channel: 512 	 remaining channel: 403
layer index: 62 	 total channel: 512 	 remaining channel: 394
layer index: 65 	 total channel: 512 	 remaining channel: 344
the prune ratio is 16.25 and the acc_t is 11.32
[2024-01-31 18:18:27,010][urllib3.connectionpool][WARNING] - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1131)'))': /api/4504800232407040/envelope/
Task: [1, 0], Iter:1/50; Accuracy_S/T = 93.75%/ 81.56%; Loss= 1.20
[2024-01-31 18:18:37,403][urllib3.connectionpool][WARNING] - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1131)'))': /api/4504800232407040/envelope/
Task: [1, 0], Iter:2/50; Accuracy_S/T = 99.93%/ 92.92%; Loss= 0.65
[2024-01-31 18:18:58,346][urllib3.connectionpool][WARNING] - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1131)'))': /api/4504800232407040/envelope/
Task: [1, 0], Iter:3/50; Accuracy_S/T = 100.00%/ 93.54%; Loss= 0.60
[2024-01-31 18:19:08,718][urllib3.connectionpool][WARNING] - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1131)'))': /api/4504800232407040/envelope/
Task: [1, 0], Iter:4/50; Accuracy_S/T = 100.00%/ 92.63%; Loss= 0.59
[2024-01-31 18:19:19,228][urllib3.connectionpool][WARNING] - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1131)'))': /api/4504800232407040/envelope/
Task: [1, 0], Iter:5/50; Accuracy_S/T = 99.93%/ 89.55%; Loss= 0.58
Task: [1, 0], Iter:6/50; Accuracy_S/T = 100.00%/ 93.14%; Loss= 0.58
Task: [1, 0], Iter:7/50; Accuracy_S/T = 100.00%/ 93.54%; Loss= 0.57
Task: [1, 0], Iter:8/50; Accuracy_S/T = 100.00%/ 94.34%; Loss= 0.57
Task: [1, 0], Iter:9/50; Accuracy_S/T = 100.00%/ 92.70%; Loss= 0.56
Task: [1, 0], Iter:10/50; Accuracy_S/T = 100.00%/ 93.87%; Loss= 0.56
Task: [1, 0], Iter:11/50; Accuracy_S/T = 100.00%/ 94.16%; Loss= 0.56
Task: [1, 0], Iter:12/50; Accuracy_S/T = 100.00%/ 94.37%; Loss= 0.56
Task: [1, 0], Iter:13/50; Accuracy_S/T = 100.00%/ 92.56%; Loss= 0.56
Task: [1, 0], Iter:14/50; Accuracy_S/T = 100.00%/ 93.18%; Loss= 0.56
Task: [1, 0], Iter:15/50; Accuracy_S/T = 100.00%/ 93.76%; Loss= 0.56
Task: [1, 0], Iter:16/50; Accuracy_S/T = 100.00%/ 92.89%; Loss= 0.56
Task: [1, 0], Iter:17/50; Accuracy_S/T = 100.00%/ 94.52%; Loss= 0.56
Task: [1, 0], Iter:18/50; Accuracy_S/T = 100.00%/ 94.01%; Loss= 0.56
Task: [1, 0], Iter:19/50; Accuracy_S/T = 100.00%/ 93.72%; Loss= 0.55
Task: [1, 0], Iter:20/50; Accuracy_S/T = 100.00%/ 94.30%; Loss= 0.55
Task: [1, 0], Iter:21/50; Accuracy_S/T = 100.00%/ 94.19%; Loss= 0.55
Task: [1, 0], Iter:22/50; Accuracy_S/T = 100.00%/ 93.79%; Loss= 0.55
Task: [1, 0], Iter:23/50; Accuracy_S/T = 100.00%/ 94.92%; Loss= 0.55
Task: [1, 0], Iter:24/50; Accuracy_S/T = 100.00%/ 94.81%; Loss= 0.55
Task: [1, 0], Iter:25/50; Accuracy_S/T = 100.00%/ 94.16%; Loss= 0.55
Task: [1, 0], Iter:26/50; Accuracy_S/T = 100.00%/ 92.81%; Loss= 0.55
Task: [1, 0], Iter:27/50; Accuracy_S/T = 100.00%/ 93.61%; Loss= 0.55
Task: [1, 0], Iter:28/50; Accuracy_S/T = 100.00%/ 94.41%; Loss= 0.55
Task: [1, 0], Iter:29/50; Accuracy_S/T = 100.00%/ 94.45%; Loss= 0.55
Task: [1, 0], Iter:30/50; Accuracy_S/T = 100.00%/ 94.34%; Loss= 0.55
Task: [1, 0], Iter:31/50; Accuracy_S/T = 100.00%/ 92.85%; Loss= 0.55
Task: [1, 0], Iter:32/50; Accuracy_S/T = 100.00%/ 93.18%; Loss= 0.55
Task: [1, 0], Iter:33/50; Accuracy_S/T = 100.00%/ 93.68%; Loss= 0.55
Task: [1, 0], Iter:34/50; Accuracy_S/T = 100.00%/ 93.47%; Loss= 0.55
Task: [1, 0], Iter:35/50; Accuracy_S/T = 100.00%/ 94.63%; Loss= 0.55
Task: [1, 0], Iter:36/50; Accuracy_S/T = 100.00%/ 93.58%; Loss= 0.55
Task: [1, 0], Iter:37/50; Accuracy_S/T = 100.00%/ 92.81%; Loss= 0.55
Task: [1, 0], Iter:38/50; Accuracy_S/T = 100.00%/ 93.83%; Loss= 0.55
Task: [1, 0], Iter:39/50; Accuracy_S/T = 100.00%/ 92.99%; Loss= 0.55
Task: [1, 0], Iter:40/50; Accuracy_S/T = 100.00%/ 93.72%; Loss= 0.55
Task: [1, 0], Iter:41/50; Accuracy_S/T = 100.00%/ 93.14%; Loss= 0.55
Task: [1, 0], Iter:42/50; Accuracy_S/T = 100.00%/ 93.68%; Loss= 0.55
Task: [1, 0], Iter:43/50; Accuracy_S/T = 100.00%/ 93.07%; Loss= 0.55
Task: [1, 0], Iter:44/50; Accuracy_S/T = 100.00%/ 93.65%; Loss= 0.55
Task: [1, 0], Iter:45/50; Accuracy_S/T = 100.00%/ 94.59%; Loss= 0.55
Task: [1, 0], Iter:46/50; Accuracy_S/T = 100.00%/ 92.85%; Loss= 0.55
Task: [1, 0], Iter:47/50; Accuracy_S/T = 100.00%/ 93.47%; Loss= 0.55
Task: [1, 0], Iter:48/50; Accuracy_S/T = 100.00%/ 93.03%; Loss= 0.55
Task: [1, 0], Iter:49/50; Accuracy_S/T = 100.00%/ 93.18%; Loss= 0.55
Task: [1, 0], Iter:50/50; Accuracy_S/T = 100.00%/ 93.36%; Loss= 0.55
